"","Date","Time","screen_name","text","hashtags"
"317","3/14/13",18:24:22,"maziehirono","Molokai’s Michael &amp; Waiakea’s Keagan are doing a great job representing Hawaii in  #USSYP Senate Youth Program http://t.co/kxRrdAxH5v","USSYP"
"318","3/14/13",14:16:55,"maziehirono","As we recognize MS Awareness Week, I’m supporting @mssociety #MSactivist friends in their fight to end multiple sclerosis","MSactivist"
"319","3/13/13",22:13:19,"maziehirono","These terrible incidents of rape &amp; violence in the military are very troubling. We must address this http://t.co/x7kEkVupJD #MSThearing","MSThearing"
"320","9/28/12",21:46:29,"maziehirono","Mahalo to @SmlBizMajority and everyone who joined our #smallbiz webinars yesterday and today. Good info on how to save $ on health care.","smallbiz"
"321","9/28/12",17:20:04,"maziehirono","Few slots left for today’s 8:30 am webinar on tax credits for #smallbiz under the new health care law. Register: http://t.co/CBmCVhuH","smallbiz"
"322","9/27/12",23:15:50,"maziehirono","16,300 HI #smallbiz can get tax credits under the new health care law. Join our webinar Fri at 8:30 am to learn how. http://t.co/CBmCVhuH","smallbiz"
"323","9/27/12",20:11:27,"maziehirono","Attn #smallbiz owners: room still available for Fri webinar on tax credits available under health care law. Sign up at http://t.co/CBmCVhuH","smallbiz"
"324","9/27/12",20:07:53,"maziehirono","Mahalo to everyone who joined today’s webinar on tax credits available for #smallbiz under the new health care law.","smallbiz"
"325","9/27/12",18:21:48,"maziehirono","Still a few slots open for our 8:30 webinar today on tax credits available for #smallbiz under the new health care law. http://t.co/CBmCVhuH","smallbiz"
"326","7/20/12",23:40:03,"maziehirono","Catholic Charities Hawaii is helping not only our vets and their families, they are helping to strengthen our communities. (8/8)",NA
"327","7/20/12",23:39:52,"maziehirono","By providing supportive services to help our #veterans transition to permanent housing, (7/8)","veterans"
"328","7/20/12",23:39:38,"maziehirono","This work serves those in #Oahu’s rural communities, including the Leeward coast, North Shore, and Windward coast. (6/8)","Oahu"
"329","7/20/12",23:39:20,"maziehirono","That’s why the @DeptVetAffairs’s support for Catholic Charities’ work to care for #Hawaii’s veterans is so important. (5/8)","Hawaii"
"330","7/20/12",23:39:01,"maziehirono","#Veteran #homelessness is a national tragedy; we need to work together to address the needs of American veterans and their families. (4/8)","Veteran homelessness"
"331","7/20/12",23:38:37,"maziehirono","Just as we must support our #veterans during deployment, it is essential that we help our veterans transition back to civilian life. (3/8)","veterans"
"332","7/20/12",23:38:21,"maziehirono","We, as a nation, must keep our commitments to those who have bravely sacrificed for our freedoms. (2/8)",NA
"333","7/20/12",23:38:08,"maziehirono","Congresswoman Hirono Urges Teamwork to Prevent #Veteran #Homelessness http://t.co/3XDKVB6K (1/8)","Veteran Homelessness"
"334","7/20/12",18:52:41,"maziehirono","My thoughts and condolences go out to the families of all the victims and hope justice will be served” (3/3)",NA
"335","7/20/12",18:52:07,"maziehirono","“I am truly saddened by the senseless act of violence in Colorado. It is particularly tragic that young victims were likely involved (2/3)",NA
"336","7/20/12",18:51:47,"maziehirono","Congresswoman Hirono Statement on Mass Shooting in #Aurora, Colorado http://t.co/B25jF0hb #theatershooting (1/3)","Aurora theatershooting"
"337","5/23/14",19:21:48,"SenatorHarkin","#MemorialDay is a day to honor the brave servicemembers who gave the ultimate sacrifice for our country. http://t.co/0dWC5E2sd1","MemorialDay"
"338","4/4/14",21:04:24,"SenatorHarkin","A fair wage isn't just an economic issue, it's a moral one. Let's #RaiseTheWage, help working families. #FaithFriday http://t.co/esYMCb0cgc","RaiseTheWage FaithFriday"
"339","4/4/14",20:01:12,"SenatorHarkin","Honored to be part of the reunion at @BushLibrary w/ @GeorgeHWBush, others to recognize the importance of the #ADA http://t.co/CnVC5KFE8R","ADA"
"340","4/4/14",18:32:14,"SenatorHarkin","Positive jobs report today, but we can do more. Time to #RenewUI to help 2.8M Americans &amp; 19K Iowans looking for work http://t.co/G6zcuePneY","RenewUI"
"341","4/3/14",18:57:39,"SenatorHarkin","Thanks to @PattyMurray for leading a group of women Senators to speak on the floor today about minimum wage’s impact on women. #RaiseTheWage","RaiseTheWage"
"342","4/3/14",17:12:33,"SenatorHarkin","PHOTO: Proud to join @SenatorReid @NancyPelosi @LaborSec @AlFranken @AskGeorge to say it's time to #RaiseTheWage. http://t.co/iRtTxwsTPV","RaiseTheWage"
"343","2/21/14",15:49:09,"SenatorHarkin","Searching for help w/ your 2014 taxes? @AARP &amp; @IRSnews offer assistance for eligible Iowans in need. Learn more here http://t.co/KDuuM4xj1N",NA
"344","2/20/14",23:27:27,"SenatorHarkin","I applaud the President's decision to remove #chainedCPI from his budget: http://t.co/eQjFQODZwv","chainedCPI"
"345","2/20/14",15:56:35,"SenatorHarkin","Wed (2/26): @NIHDirector, @Sethrogen will join @SenateApprops, @SenatorHarkin to examine the impact of Alzheimer's http://t.co/M91zeFfQAe",NA
"346","2/20/14",15:14:12,"SenatorHarkin",".@nytimescollins is right: ratifying the #CRPD, based on the #ADA, is the least we can do for #PWD worldwide http://t.co/asqLndw1WE","CRPD ADA PWD"
"347","9/17/13",20:50:44,"SenatorHarkin","Great to welcome WWII vets from #Waterloo to our nation's capital today. We thank you for your bravery &amp; sacrifice: http://t.co/9XOuKFuwUa","Waterloo"
"348","9/17/13",16:20:36,"SenatorHarkin","Happy Birthday to my colleague @ChuckGrassley, who is celebrating an important milestone today.",NA
"349","9/17/13",13:54:57,"SenatorHarkin","In @rollcall, @rosadelauro and I write that #menulabeling gives consumers important info to make healthy choices. http://t.co/zJLN3fK6tg","menulabeling"
"350","9/16/13",17:13:27,"SenatorHarkin","Today is a sad day in Washington. While the details unfold, all of the victims of the Navy Yard shooting are in my thoughts.",NA
"351","9/16/13",16:27:00,"SenatorHarkin",".@NYTimes Editorial: Low tipped wages leave millions in poverty and hurt our whole economy. http://t.co/Mc2WFquRkx #raisethewage #raise213","raisethewage raise213"
"352","7/26/13",16:25:35,"SenatorHarkin","VIDEO:July 26 1990 the #ADA became law We've made incredible progress but can do more to ensure equality for all #PWD http://t.co/2vRhVnDHpr","ADA PWD"
"353","6/8/13",00:37:41,"SenatorHarkin","Sailor Matt Rutherford w/#OceanResearchProject is on a mission to collect marine life &amp; climate data. Follow him here http://t.co/peQqRMEPlv","OceanResearchProject"
"354","4/22/13",20:25:27,"SenatorHarkin","On #EarthDay, @ENERGY announces major investment in Iowa. Congrats to Frontline Bioenergy LLC &amp; BioProcess Algae. http://t.co/NDYaBFYPkX","EarthDay"
"355","4/22/13",19:39:12,"SenatorHarkin","As a long-time supporter of #JobsCorps, I welcome this news for #Ottumwa &amp; #Denison centers &amp; students nationwide! http://t.co/nGise6ZL74","JobsCorps Ottumwa Denison"
"356","4/22/13",13:11:09,"SenatorHarkin","Julie Beckett talks disability rights &amp; Tom Perez’s record. Why this Iowan thinks he should be our labor secretary. http://t.co/27n0oiHCJ6",NA
"357","3/14/13",21:24:14,"SenatorHarkin","Community service makes a difference! Congrats to Two Rivers Bank in Burlington on @ICBA award for painting homes for those in need.",NA
"358","3/14/13",18:18:59,"SenatorHarkin","Today, I introdced a bill to strengthen Social Security for the future &amp; help alleviate our retirement crisis: http://t.co/45zIjCrTkg",NA
"359","3/14/13",14:04:20,"SenatorHarkin","An indexed min. wage helps working families make ends meet as costs rise. Tune in to our hearing today http://t.co/R9E3QEUAyk #timefor1010","timefor1010"
"360","3/13/13",21:28:18,"SenatorHarkin","Applaud President Obama for signing PAHPA reauthorization into law &amp; ensuring families are better protected from public health  emergencies.",NA
"361","3/13/13",15:49:26,"SenatorHarkin","Thank you @SenatorBarb for your support! MT @SenatorHarkin speaking up for Obamacare on Senate Floor.",NA
"362","3/13/13",14:55:36,"SenatorHarkin","Today I introduced the Rebuild American Manufacturing Act w/ @BruceBraley to create jobs &amp; boost economic recovery: http://t.co/lT5lqwata3",NA
"363","9/28/12",20:04:02,"SenatorHarkin","Harkin Announces $5 Million Grant to Improve Child Welfare Services for Low-
Income Families in Iowa http://t.co/Pg1ucNCf",NA
"364","9/27/12",20:41:42,"SenatorHarkin","Harkin Announces $3.1 Million Grant to 
Boost Program Integrity, Performance of 
Unemployment Insurance Program in Iowa http://t.co/glhZGrm5",NA
"365","7/20/12",21:49:54,"SenatorHarkin","Happy 44th anniversary to the #SpecialOlympics - a great organization that has allowed so many people w disabilities achieve their dreams!","SpecialOlympics"
"366","7/20/12",17:01:27,"SenatorHarkin","Statement by Senator Tom Harkin (D-IA) on 
the Shooting in Colorado http://t.co/QS33vlEd",NA
"367","7/20/12",17:01:27,"SenatorHarkin","Statement of Senator Harkin (D-IA)
At the Senate HELP Committee Hearing: 
?Making College Affordability a Priori... http://t.co/89AslQUy",NA
"368","7/20/12",17:01:27,"SenatorHarkin","Business Leaders Endorse Harkin?s Rebuild 
America Act http://t.co/XW0eKndO",NA
"369","7/20/12",17:01:26,"SenatorHarkin","Iowa Lawmakers Urge Social Security 
Administration to Reconsider Closure of 
Clinton Field Office http://t.co/nyLK3XlI",NA
"370","7/20/12",14:04:40,"SenatorHarkin","Shocked and saddened by #Aurora.  I commend the first responders and will keep all victims and families in my thoughts and prayers.","Aurora"
"371","5/21/12",20:38:39,"SenatorHarkin","On Sunday, May 20th 2012, Senator Harkin met with Spec. Mark McLaughlin of Indianola, who was awarded the Army... http://t.co/nSWodUWE",NA
"372","2/22/12",22:34:25,"SenatorHarkin","Harkin Announces More Than $4.8 Million for Northeast Iowa Community College http://t.co/rHKtgYMP",NA
"373","2/22/12",20:31:01,"SenatorHarkin","Harkin Encourages Iowa Students to Apply For Summer Internships http://t.co/NxOF9x8H",NA
"374","2/22/12",20:31:00,"SenatorHarkin","Harkin Announces Over $900,000 for Five Fire Departments in Iowa http://t.co/fKMjvCLS",NA
"375","10/13/11",22:00:30,"SenatorHarkin","Harkin Announces More than $13 Million in FEMA Grants for Iowa Disaster Areas http://t.co/6CYlDvOi",NA
"376","10/13/11",20:55:50,"SenatorHarkin","Harkin Announces $2.6 Million for Rural Development in Iowa http://t.co/PgXJpf8k",NA
"377","10/13/11",13:44:29,"SenatorHarkin","Harkin Statement on Pending Trade Agreements http://t.co/EDD7DnKw",NA
"378","10/12/11",22:21:44,"SenatorHarkin","Harkin Announces More Than $19 Million to Improve Transportation in Iowa http://t.co/obeu5Uzt",NA
"379","10/12/11",16:25:10,"SenatorHarkin","Harkin Statement on the Senate American Jobs Act Vote http://t.co/mKOGm69p",NA
"380","9/7/11",19:30:55,"SenatorHarkin","Harkin Announces Over $1.9 Million for Fort Dodge Airport http://t.co/qKQxwrM",NA
"381","9/6/11",16:57:03,"SenatorHarkin","Harkin Announces $150,000 for Ames 
Municipal Airport http://t.co/XaBtoTK",NA
"382","8/4/10",17:58:28,"SenatorHarkin","Senate Advances Harkin-Led Effort to Stem Loss of Education Jobs http://bit.ly/9GzkTC",NA
"383","8/4/10",16:05:25,"SenatorHarkin","Statement of Chairman Tom Harkin (D-IA)
At the HELP Committee Hearing ""For-Profit Schools: The Student Recruitment... http://bit.ly/buhNlw",NA
"384","8/3/10",16:38:46,"SenatorHarkin","Harkin Announces $323,000 for AIDS Project of Central Iowa http://bit.ly/deZjFU",NA
"385","8/3/10",16:05:00,"SenatorHarkin","Harkin Meets with DOE and EPA Officials to Promote Biofuels http://bit.ly/dBlw1G",NA
"386","8/3/10",16:05:00,"SenatorHarkin","Harkin Announces More Than $1.6 Million in Federal Funding to Improve Iowa Airports http://bit.ly/agv961",NA
"387","9/23/16",21:12:45,"BarackObama","Senate leaders have blocked Judge Garland's hearing for over six months now. Keep pushing: https://t.co/peV6aCYswa #DoYourJob","DoYourJob"
"388","9/23/16",20:05:48,"BarackObama","Senate leaders need to work for the good of the American people, not seek out political points. https://t.co/Tdx3xk6gYi",NA
"389","9/23/16",19:03:51,"BarackObama","Watch President Obama and @CEAChair Jason Furman discuss the positive gains the American economy has made. https://t.co/J28Crn3WAP",NA
"390","9/23/16",18:02:58,"BarackObama","Here are 16 broken records we shouldn't be proud of. https://t.co/x98dGgEloW",NA
"391","9/23/16",16:57:07,"BarackObama","Stay informed. Stay engaged. Speak up. Join the @OFA Truth Team: https://t.co/GVTL4HrTXw",NA
"392","9/23/16",15:57:29,"BarackObama","Another record broken: 16 months in a row of undeniable, record-breaking heat.
https://t.co/qMAH7nFf5I #ActOnClimate","ActOnClimate"
"393","7/18/16",20:43:18,"BarackObama","Editorial boards across the country are calling on Senate leaders to fill the Supreme Court vacancy. Read more: https://t.co/IArYejb7bN",NA
"394","7/18/16",18:45:15,"BarackObama","The majority of Americans believe Judge Garland should get a fair hearing—add your name if you agree. https://t.co/mkmVF9JsZW #DoYourJob","DoYourJob"
"395","7/18/16",16:42:29,"BarackObama","Read President Obama's op-ed in the @WSJ on the need for Senate leaders to fill the #SCOTUS vacancy: https://t.co/CdCsAdSJlB #DoYourJob","SCOTUS DoYourJob"
"396","7/17/16",21:03:38,"BarackObama","Happening now: President Obama is delivering a statement on the shooting in Baton Rouge. https://t.co/51KA2cvfHk",NA
"397","6/13/16",16:52:45,"BarackObama","#OrlandoUnited https://t.co/ixCxMZzGH2","OrlandoUnited"
"398","2/26/16",23:08:52,"BarackObama","Thanks to the #RecoveryAct, clean energy investments have created hundreds of thousands of jobs. https://t.co/U82fX6P2nB","RecoveryAct"
"399","2/26/16",22:00:48,"BarackObama","Our economy has come a long way, but there's more work to do—say you support common-sense economic policies: https://t.co/UzcGjwykjs",NA
"400","2/26/16",20:55:05,"BarackObama","Seven years ago, our economy was shedding nearly 800,000 jobs a day. We've come a long way. https://t.co/ueSHbf52YE",NA
"401","2/26/16",19:25:16,"BarackObama","Our economy has added 14 million jobs over the longest streak of private-sector job growth on record. https://t.co/FwScd1Soxi",NA
"402","2/26/16",18:46:41,"BarackObama","LIVE: President Obama is highlighting the progress of the American economy. https://t.co/7noFkjk0F8",NA
"403","2/26/16",17:56:13,"BarackObama","Tune in at 1:55 p.m. ET to see President Obama speak about the economic progress we've made since the #RecoveryAct. https://t.co/Ve3DprDXKH","RecoveryAct"
"404","2/26/16",16:47:42,"BarackObama","Tell the Senate: Stop playing games with our Supreme Court. https://t.co/2vkSnL2KWC #DoYourJob","DoYourJob"
"405","2/26/16",01:02:26,"BarackObama","The Senate should fulfill its constitutional duty and fairly consider the President's nominee. #DoYourJob https://t.co/AXpbOQ1bxD","DoYourJob"
"406","2/25/16",21:55:09,"BarackObama","Add your name if you agree: Failing to fill the Supreme Court vacancy for over a year is unacceptable. https://t.co/uDxtenkam5 #DoYourJob","DoYourJob"
"407","2/25/16",19:20:05,"BarackObama","Retweet if you agree that we can't afford to play political games over the Supreme Court vacancy. #DoYourJob https://t.co/NE380YtV41","DoYourJob"
"408","2/25/16",16:42:22,"BarackObama","The solar industry hit record growth last year, surpassing natural gas installations for the first time: https://t.co/9M4rqbVGCC",NA
"409","2/21/16",18:50:55,"BarackObama","Add your name to let the Senate know: The Supreme Court is too important to be held hostage by partisan politics. https://t.co/jPIEbRS7ig",NA
"410","12/2/15",19:25:57,"BarackObama","Countries all over the world are standing #UnitedOnClimate—join the conversation to be part of this historic moment: https://t.co/mhF9PsXw28","UnitedOnClimate"
"411","12/2/15",16:36:30,"BarackObama","This is a huge step forward. #UnitedOnClimate https://t.co/E8jvEr1PXH","UnitedOnClimate"
"412","11/28/15",22:17:24,"BarackObama","Enrolling is easy. Check out your options and #GetCovered today: https://t.co/RjOJ3Sd7KH","GetCovered"
"413","11/27/15",20:26:38,"BarackObama","Show your support for American leadership in the international effort to #ActOnClimate: https://t.co/mhuMkdtvMZ","ActOnClimate"
"414","11/27/15",18:26:09,"BarackObama","The Clean Power Plan is one of the biggest step America's ever taken to tackle climate change. https://t.co/UOvVIhJ7pp",NA
"415","11/27/15",16:22:51,"BarackObama","Post Thanksgiving to-do list:

Sleep: ✓
Dishes. So many dishes: ✓
#GetCovered: https://t.co/VnZnTvGRJv","GetCovered"
"416","11/1/15",21:56:28,"BarackObama","Nearly 8 in 10 uninsured Americans may be eligible for financial help. Check out your options: https://t.co/mJtVbt1ba5 #GetReadyGetCovered","GetReadyGetCovered"
"417","11/1/15",21:04:20,"BarackObama","Open enrollment is back: https://t.co/DCGSKXPVzi #GetReadyGetCovered https://t.co/zACudz9e7c","GetReadyGetCovered"
"418","11/1/15",20:04:19,"BarackObama","Post Halloween checklist:

Coffee: ✓
Brunch: ✓
Health insurance: https://t.co/vD8uoA1Qis
#GetReadyGetCovered","GetReadyGetCovered"
"419","11/1/15",18:44:04,"BarackObama","The health care marketplace is open again. Check out your options now: https://t.co/osU8GUFSIu #GetCovered","GetCovered"
"420","11/1/15",17:19:02,"BarackObama","Don't miss your chance to #GetCovered: https://t.co/pOS2uGg8f9 https://t.co/J24jqQZ2qm","GetCovered"
"421","10/31/15",23:01:31,"BarackObama","Trick-or-treat? #HappyHalloween https://t.co/0T8yc2vYyk","HappyHalloween"
"422","10/31/15",21:56:27,"BarackObama","Make sure you #GetCovered tomorrow—before you eat too much Halloween candy. https://t.co/h5gKMcxpS4","GetCovered"
"423","10/31/15",18:27:27,"BarackObama","""Every year, we spend $80 billion in taxpayer dollars to keep people incarcerated."" —President Obama https://t.co/uQZOaQtJUM",NA
"424","10/31/15",16:45:31,"BarackObama","In the weekly address, President Obama calls for meaningful criminal justice reform: https://t.co/uQZOaQtJUM",NA
"425","10/2/15",20:14:56,"BarackObama","Private-sector jobs have grown for a record-breaking 67 straight months—but there's more to do.",NA
"426","10/2/15",17:26:12,"BarackObama","More than 10,000 people die from gun violence in the U.S. each year—that can change. http://t.co/Oi80sA6qJD http://t.co/iguwO9P5dh",NA
"427","10/2/15",15:58:44,"BarackObama","Our thoughts and prayers are not enough—it's time to take action. http://t.co/qfEm0j9r3V",NA
"428","10/1/15",15:24:49,"BarackObama","Organizers across the country are working to prevent gun violence—state by state. Read more: http://t.co/DpnWBhEJcc",NA
"429","10/1/15",00:47:29,"BarackObama","LAST CALL: Enter for a chance to meet President Obama. http://t.co/0s2pXZGsI0 http://t.co/cbSaQVR4SO",NA
"430","6/18/15",16:21:23,"BarackObama","LIVE: President Obama is delivering a statement on the shooting in South Carolina. http://t.co/bM8ZaurUeK",NA
"431","6/18/15",02:45:51,"BarackObama","""From my family to yours, Ramadan Kareem."" —President Obama",NA
"432","6/17/15",22:14:10,"BarackObama","Find out why it's economically beneficial to #ActOnClimate from @GinaEPA: http://t.co/8JzVHYpKg2","ActOnClimate"
"433","6/17/15",19:27:19,"BarackObama","Follow up: More on bees. http://t.co/PFpy4y8OCR",NA
"434","6/17/15",17:32:56,"BarackObama","This is an ongoing battle. Be on the front lines of the fight for women's rights: http://t.co/es4zz8v1CB #StandWithWomen","StandWithWomen"
"435","6/17/15",15:32:10,"BarackObama","In only three months, state legislators introduced 332 provisions restricting choice: http://t.co/PHXXDJZOue #StandWithWomen","StandWithWomen"
"436","6/12/15",20:19:08,"BarackObama","States like Hawaii are leading the fight against climate change: http://t.co/V5Z9p0EuFr #SwitchToClean","SwitchToClean"
"437","6/12/15",16:22:58,"BarackObama","Read why President John F. Kennedy believed trade was integral to America’s prosperity and security: http://t.co/0AGe8Ud1QX #LeadOnTrade","LeadOnTrade"
"438","6/12/15",15:40:22,"BarackObama","This is what's at stake for workers across the country if Congress votes no on expanding TAA: http://t.co/AdFNJVUny0",NA
"439","6/12/15",13:54:26,"BarackObama","For 41 years, TAA has been a lifeline for millions of workers. Today, Congress can make sure that lifeline continues. http://t.co/7ljmipUAuq",NA
"440","6/12/15",11:49:57,"BarackObama","From @CarolineKennedy: Why it's so important for the United States to #LeadOnTrade: http://t.co/UUt18RoRWo","LeadOnTrade"
"441","6/11/15",21:05:08,"BarackObama","200 trillion gallons of rain fell in May—the wettest month on record. http://t.co/87oGgLFiJt #ActOnClimate","ActOnClimate"
"442","6/11/15",19:08:17,"BarackObama","Expanding #CollegeOpportunity is vital to America's success in a global economy: http://t.co/EmQaPg9iP4","CollegeOpportunity"
"443","6/11/15",15:21:31,"BarackObama","Climate change is already affecting our communities. That's why the President is taking steps to #ActOnClimate now. http://t.co/2VhVCQ2E7p","ActOnClimate"
"444","10/25/14",21:28:22,"BarackObama","Better health coverage at lower costs isn't just a goal anymore—it's actually happening. http://t.co/UrccNqPcbc",NA
"445","10/25/14",19:37:59,"BarackObama","Volunteers across the country have helped millions get covered. Team Obamacare needs you. http://t.co/fc9bqhGbzO http://t.co/CmIJFRB8W0",NA
"446","10/25/14",15:27:28,"BarackObama","Watch the weekly address: President Obama discusses the measures taken to respond to Ebola at home and abroad. http://t.co/tPLL1RirqG",NA
"447","9/24/16",16:00:16,"SenDonnelly","#ICYMI: @IndianaMuseum is seeking photos of Hoosier veterans for their “Heros from the Heartland” exhibit. https://t.co/8buMLhEBYy https://t.co/eZkgmOf82w","ICYMI"
"448","9/24/16",13:00:24,"SenDonnelly","#ICYMI:Joe helped Hoosier WWII vet receive Purple Heart he earned while serving w/ @USMC in the Pacific 72 years ago https://t.co/EBOkBz9VWN https://t.co/fert2MvYUf","ICYMI"
"449","9/24/16",12:30:15,"SenDonnelly","On #NLPD you can visit all federal public lands and Indiana state parks free of charge. https://t.co/gTis6T3M6p","NLPD"
"450","9/23/16",23:26:06,"SenDonnelly","Joe announced he will vote to override President Obama’s veto of #JASTA. https://t.co/qATKYwghPY","JASTA"
"451","9/23/16",19:00:28,"SenDonnelly","#ICYMI: Joe called on Congress to pass #NDAA and do more to address military and veteran suicide. https://t.co/hsrbzlwPgr https://t.co/OMFMF7EO4Q","ICYMI NDAA"
"452","9/23/16",16:30:20,"SenDonnelly","On an empty stomach our kids can’t concentrate, learn or reach their full potential. –Joe #HungerActionMonth https://t.co/dNyFPZTVUK","HungerActionMonth"
"453","9/23/16",14:51:15,"SenDonnelly","#GoodNews: @IndStatePolice received @COPSOffice grant to combat illegal drug production, distribution &amp; trafficking. https://t.co/mGpFwl3arF https://t.co/Q6XTsWzeYv","GoodNews"
"454","7/18/16",21:03:38,"SenDonnelly","Joe led bipartisan effort of 70 Senators calling on @CFPB to carefully tailor reg on community banks &amp; credit unions https://t.co/3ARxW0pz6Y",NA
"455","7/18/16",12:51:34,"SenDonnelly","#ICYMI: Several of Joe’s provisions to combat opioids are part of the final #CARA bill headed to @POTUS’ desk. https://t.co/Tn5m2cLOYv","ICYMI CARA"
"456","7/18/16",12:49:15,"SenDonnelly","Radio personality &amp; announcer for the TV show Let's Make a Deal, Jay Fix, was born in Summitville https://t.co/dSL5TGAQ7U #INtownoftheday","INtownoftheday"
"457","7/17/16",20:37:29,"SenDonnelly","Joe's statement about today's shooting in #BatonRouge: https://t.co/hvPyQ3BECP","BatonRouge"
"458","7/8/16",16:03:14,"SenDonnelly","(3/3)We have a chance to do something meaningful &amp; bipartisan that would help address opioid abuse &amp; heroin use epidemics &amp; save lives. -Joe",NA
"459","7/8/16",16:02:45,"SenDonnelly","(2/3) The final bill has several of Joe’s provisions to give states &amp; communities tools for opioid abuse prevention, treatment &amp; recovery.",NA
"460","7/8/16",16:02:15,"SenDonnelly","(1/1)Joe spoke about need to pass bipartisan legislation for opioid abuse prevention, treatment, &amp; recovery programs https://t.co/kL2PAdhySw",NA
"461","7/8/16",15:01:47,"SenDonnelly","Joe released the following statement about the vicious attack on law enforcement officers in #Dallas. https://t.co/3y8DKbT7N7","Dallas"
"462","7/7/16",22:02:18,"SenDonnelly","Joe spoke abt how bipartisan biotechnology labeling bill will benefit Hoosier consumers, farmers &amp;food manufacturers https://t.co/90o44jHAek",NA
"463","7/7/16",20:35:23,"SenDonnelly","Joe spoke w/ members of the @FWUrbanLeague who are visiting D.C. for the Youth Leaders Conference. https://t.co/pkQA2gHBNx",NA
"464","7/7/16",13:05:54,"SenDonnelly","Great to speak w/ @ISTAmembers visiting D.C. with the @NEAToday. –Joe #NEARA16 https://t.co/IvTfBmijbH","NEARA16"
"465","7/7/16",12:46:28,"SenDonnelly","Professional golfer Beth Solomon was born and raised in Middletown https://t.co/9thC5k2miC  #INtownoftheday","INtownoftheday"
"466","6/13/16",22:15:29,"SenDonnelly","Head to @MonumentCircle tmrw for #WorldBloodDonorDay. You can donate blood from 10AM - 2PM, make an appt. here: https://t.co/5P4ZWKWo61","WorldBloodDonorDay"
"467","6/13/16",12:09:23,"SenDonnelly","The movie “A League of Their Own” was filmed in League Stadium in Huntingburg, Indiana. #INTownoftheday https://t.co/4rtrS5C8b9","INTownoftheday"
"468","6/12/16",13:33:33,"SenDonnelly","While authorities investigate this attack, we mourn those who lost their lives, pray for those who were injured &amp;thank the first responders.",NA
"469","6/12/16",13:33:20,"SenDonnelly","(1/2) The shooting in Orlando was tragic and heartbreaking. -Joe",NA
"470","6/12/16",13:24:54,"SenDonnelly","June is Alzheimer's and Brain Awareness Month. #EndAlzheimers #ENDALZ @alzassociation https://t.co/Hb7v7CCRus","EndAlzheimers ENDALZ"
"471","2/26/16",17:14:15,"SenDonnelly","Today, we remember the extraordinary life of @NotreDame's Fr. Ted Hesburgh. https://t.co/v7nrU2r6tQ #ThankYouFrTed https://t.co/jT6CJQS41z","ThankYouFrTed"
"472","2/26/16",15:03:12,"SenDonnelly","Joe’s D.C. staff had an important meeting with @ButlerBlue3. Good luck to @butleru this weekend! #BigDawgsTour https://t.co/Lnvtmtg7tU","BigDawgsTour"
"473","2/26/16",14:33:02,"SenDonnelly","Joe received the Outstanding Hoosier Legislator Award from the Indiana Credit Union League. https://t.co/TumFYfwJ9T",NA
"474","2/26/16",00:23:48,"SenDonnelly","#ICYMI: Joe asked IN Health Commissioner @JeromeAdamsMD about prescriber/provider practices for opioids. https://t.co/OMJWlfEQjJ","ICYMI"
"475","2/25/16",21:06:26,"SenDonnelly","#GoodNews: The Indiana Biosciences Research Institute will receive more than $100 million in funding. https://t.co/GfCH2fRLGH","GoodNews"
"476","2/20/16",17:20:23,"SenDonnelly","#ICYMI: Senators, myself included, were elected to do a job for our nation - Joe https://t.co/7aOlpqPpW3 https://t.co/CCNCBChWuG","ICYMI"
"477","12/3/15",22:00:06,"SenDonnelly","As a result of the #ACA as many as 2.7 million Hoosiers w/ a pre-existing condition can no longer be denied coverage https://t.co/bS4kuu9MvJ","ACA"
"478","12/3/15",16:40:25,"SenDonnelly","(2/2) Joe’s priority has been to expand access to affordable, quality health care for Hoosiers. https://t.co/qBLvIC0yE0",NA
"479","12/3/15",16:38:10,"SenDonnelly","(1/2)Senate will consider bill that would take away health insurance coverage for hundreds of thousands of Hoosiers. https://t.co/wxKU72o5Cq",NA
"480","12/3/15",00:34:58,"SenDonnelly","(2/2) My thoughts &amp; prayers are w/ the victims, those who were injured &amp; their loved ones, as well as w/ the dedicated first responders.-Joe",NA
"481","12/3/15",00:34:50,"SenDonnelly","(1/2) The shooting in California was a horrific attack. -Joe",NA
"482","10/2/15",22:20:32,"SenDonnelly","Joe participated in the opening of the newly constructed Veterans Parkway in Marshall County. http://t.co/zYsVbZHtpB",NA
"483","10/2/15",22:15:36,"SenDonnelly","Joe spoke at the #NAACP Hazel B. Hunter luncheon today in #SouthBend. http://t.co/LXxmL6Y5zj","NAACP SouthBend"
"484","10/2/15",22:04:48,"SenDonnelly","(4/4) We need not only policy changes, but also a commitment to provide support &amp; resources required to adequately address the problem. -Joe",NA
"485","10/2/15",22:04:21,"SenDonnelly","(3/4)It's important for the Governor to look into possible Medicaid waiver,&amp; it’s something I recommended in letter to his Task Force.-Joe",NA
"486","10/2/15",22:02:00,"SenDonnelly","(2/4) Joe outlined recommendations to help address drug abuse &amp; addiction in a letter Thursday to Gov.'s Task Force: http://t.co/9ZrTf02NhC",NA
"487","10/2/15",22:00:52,"SenDonnelly","(1/4) Read Joe’s statement on Governor Pence’s initial recommendations from Drug Task Force: http://t.co/LLI47j6430",NA
